Number Of Sentences	First Words	First POS tags	First Phrases
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	Near	IN	PP
2	XNAMEX,It	NNP,PRP	NP,NP
2	If,It	IN,PRP	SBAR,NP
1	Family	VBG	VP
1	XNAMEX	NNP	NP
2	If,It	IN,PRP	SBAR,NP
2	Near,It	IN,PRP	PP,NP
1	XNAMEX	NNP	NP
1	Children	NNP	NP
1	Near	IN	PP
1	XNAMEX	NNP	NP
1	Have	VB	VP
2	XNAMEX,The	NNP,DT	NP,NP
3	XNAMEX,Yes,The	NNP,RB,DT	NP,ADVP,NP
1	XNAMEX	NNP	NP
1	A	DT	NP
1	A	DT	NP
1	A	DT	NP
1	Not	RB	CONJP
1	XNAMEX	NNP	NP
2	XNAMEX,Child	NN,NN	NP,NP
2	XNAMEX,The	NNP,DT	NP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	A	DT	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
2	Looking,XNAMEX	VBG,NNP	VP,NP
1	With	IN	PP
1	XNAMEX	NNP	NP
1	Highly	NNP	NP
1	XNAMEX	NNP	NP
1	Kid	NNP	NP
1	XNAMEX	NNP	NP
1	The	DT	NP
1	The	DT	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	If	IN	SBAR
1	Located	VBN	VP
3	XNAMEX,Most,It	NNP,JJS,PRP	NP,NP,NP
1	With	IN	PP
1	Near	IN	PP
1	A	DT	NP
1	By	IN	PP
3	Despite,XNAMEX,XNAMEX	IN,NNP,NNP	PP,NP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
2	Located,It	VBN,PRP	VP,NP
1	XNAMEX	NN	NP
1	The	DT	NP
1	The	DT	NP
1	XNAMEX	NNP	NP
3	Near,It,The	IN,PRP,DT	PP,NP,NP
1	XNAMEX	NN	NP
1	Near	IN	PP
1	XNAMEX	NNP	NP
1	XNAMEX	VBZ	VP
1	Located	VBN	VP
1	There	EX	NP
1	The	DT	NP
1	XNAMEX	NNP	NP
1	Adults	NNS	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	No	UH	INTJ
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	With	IN	PP
1	XNAMEX	NNP	NP
1	Family	NNP	NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	Welcome,Our	VB,PRP$	VP,NP
2	No,Rated	DT,VBN	NP,VP
2	With,It	IN,PRP	PP,NP
1	All	PDT	NP
2	Welcome,Our	VB,PRP$	VP,NP
1	XNAMEX	NNP	NP
1	Near	IN	PP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	There	EX	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
2	A,It	DT,PRP	NP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	Customers	NNS	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	There	EX	NP
1	XNAMEX	NNP	NP
1	Child	RB	ADJP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	The	DT	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	RB	ADVP
1	With	IN	PP
1	XNAMEX	NNP	NP
2	XNAMEX,The	NN,DT	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	RB	ADVP
1	XNAMEX	NNP	NP
2	Near,They	IN,PRP	PP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,Customer	NNP,NN	NP,NP
1	Near	IN	PP
1	Near	IN	PP
1	XNAMEX	NNP	NP
2	Located,its	VBN,PRP$	VP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	A	DT	NP
2	Near,It	IN,PRP	PP,NP
3	The,However,It	DT,RB,PRP	NP,ADVP,NP
1	Family	NNP	NP
1	Family	NNP	NP
1	Located	VBN	VP
1	Even	RB	PP
2	In,A	IN,DT	PP,NP
2	XNAMEX,Its	NNP,PRP$	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,This,It	NNP,DT,PRP	NP,NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	The,This,Meals	DT,DT,NNS	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	If,It	IN,PRP	SBAR,NP
2	In,A	IN,DT	PP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	A	DT	NP
1	In	IN	PP
2	XNAMEX,Be	NNP,VB	NP,VP
2	The,The	DT,DT	NP,NP
2	The,This	DT,DT	NP,NP
3	In,It,It	IN,PRP,PRP	PP,NP,NP
2	Near,It	IN,PRP	PP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	A,It,It	DT,PRP,PRP	NP,NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	Located,This	VBN,DT	VP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,Their	NNP,PRP$	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	There,They	EX,PRP	NP,NP
3	XNAMEX,They,They	NNP,PRP,PRP	NP,NP,NP
2	There,This	EX,DT	NP,NP
1	XNAMEX	NNP	NP
3	XNAMEX,IT,It	NNP,PRP,PRP	NP,NP,NP
1	XNAMEX	NNP	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,IT	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	With	IN	PP
2	Serving,It	VBG,PRP	VP,NP
1	There	EX	NP
1	in	IN	PP
2	XNAMEX,They	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	There,It	EX,PRP	NP,NP
2	XNAMEX,It	NN,PRP	NP,NP
2	There,It	EX,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	There	EX	NP
2	Located,It	VBN,PRP	VP,NP
2	If,This	IN,DT	SBAR,NP
1	In	IN	PP
2	XNAMEX,Their	RB,PRP$	ADVP,NP
3	XNAMEX,They,They	NNP,PRP,PRP	NP,NP,NP
1	XNAMEX	NNP	NP
2	Near,This	IN,DT	PP,NP
1	Moderately	RB	ADVP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	XNAMEX,It,Children	NNP,PRP,NNP	NP,NP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,They	NNP,PRP	NP,NP
1	Kids	NNP	NP
2	XNAMEX,Located	NNP,VBN	NP,VP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
4	XNAMEX,It,It,It	NNP,PRP,PRP,PRP	NP,NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	No	DT	NP
2	XNAMEX,Price	NNP,NNP	NP,NP
2	There,It	EX,PRP	NP,NP
1	XNAMEX	NNP	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	In	IN	PP
1	For	IN	PP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	XNAMEX,It,Located	NN,PRP,VBN	NP,NP,VP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	If,It	IN,PRP	SBAR,NP
2	Situated,The	VBN,DT	VP,NP
3	The,It,Its	NNP,PRP,PRP$	NP,NP,NP
3	There,They,They	EX,PRP,PRP	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	A	DT	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
3	Serving,A,XNAMEX	VBG,DT,NNP	VP,NP,NP
1	There	EX	NP
2	Come,Found	VB,VBN	VP,VP
1	XNAMEX	NNP	NP
2	XNAMEX,Located	NNP,VBN	NP,VP
1	Near	IN	PP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	In,It	IN,PRP	PP,NP
1	XNAMEX	NNP	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	Near	IN	PP
2	In,It	IN,PRP	PP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	The,The	DT,DT	NP,NP
1	Located	VBN	VP
2	Catering,XNAMEX	VBG,NNP	VP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	There,It	EX,PRP	NP,NP
2	XNAMEX,The	NNP,DT	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	near	IN	PP
2	XNAMEX,You	NNP,PRP	NP,NP
3	XNAMEX,They,The	NNP,PRP,DT	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,The	NNP,PRP,DT	NP,NP,NP
2	There,It	EX,PRP	NP,NP
1	There	EX	NP
1	XNAMEX	RB	ADVP
3	There,It,It	EX,PRP,PRP	NP,NP,NP
1	There	EX	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	If	IN	SBAR
2	XNAMEX,XNAMEX	RB,NNP	ADVP,NP
2	There,It	EX,PRP	NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,Located	VBN,VBN	VP,VP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,Located	VBN,VBN	VP,VP
2	XNAMEX,They	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,They	NNP,PRP	NP,NP
1	Nearby	RB	ADVP
1	XNAMEX	NNP	NP
1	there	EX	NP
2	A,It	DT,PRP	NP,NP
1	there	EX	NP
1	Located	VBN	VP
2	XNAMEX,It	NNP,PRP	NP,NP
2	The,They	DT,PRP	NP,NP
2	Near,It	IN,PRP	PP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,This	NNP,DT	NP,NP
1	XNAMEX	NNP	NP
1	Visit	NNP	NP
1	There	EX	NP
2	XNAMEX,We	NNP,PRP	NP,NP
1	There	EX	NP
2	For,It	IN,PRP	PP,NP
2	Come,We	VB,PRP	VP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	A	DT	NP
2	There,It	EX,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,The,The	NNP,DT,DT	NP,NP,NP
2	In,The	IN,DT	PP,NP
1	There	EX	NP
1	XNAMEX	NNP	NP
2	In,It	IN,PRP	PP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	Welcome,We,We	VB,PRP,PRP	VP,NP,NP
3	Welcome,We,We	VB,PRP,PRP	VP,NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	XNAMEX	NNP	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	XNAMEX,It,Moderate	NNP,PRP,VB	NP,NP,VP
3	XNAMEX,It,Moderate	NNP,PRP,JJ	NP,NP,NP
1	In	IN	PP
1	XNAMEX	NNP	NP
2	A,XNAMEX	DT,NNP	NP,NP
2	Come,It	VB,PRP	VP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,Its	NNP,PRP$	NP,NP
3	coffee,It,It	NN,PRP,PRP	NP,NP,NP
2	There,It	EX,PRP	NP,NP
1	Located	VBN	VP
2	XNAMEX,They	NNP,PRP	NP,NP
1	You	PRP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	Near,The	IN,DT	PP,NP
1	Located	VBN	VP
3	XNAMEX,It,The	NNP,PRP,DT	NP,NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,Located	NNP,VBN	NP,VP
3	Near,A,It	IN,DT,PRP	PP,NP,NP
1	There	EX	NP
1	Near	IN	PP
1	near	IN	PP
1	Near	IN	PP
1	In	IN	PP
1	In	IN	PP
1	Near	NNP	NP
1	Located	VBN	VP
1	riverside	NN	NP
1	the	DT	NP
1	If	IN	SBAR
1	On	IN	PP
2	Come,It	VB,PRP	VP,NP
1	Near	NNP	NP
1	The	DT	NP
2	Near,This	IN,DT	PP,NP
1	Located	VBN	VP
2	On,its	IN,PRP$	PP,NP
1	In	IN	SBAR
1	Look	VB	VP
1	Near	NNP	NP
2	A,It	DT,PRP	NP,NP
1	Near	IN	PP
2	In,It	IN,PRP	PP,NP
1	At	IN	PP
2	The,It	DT,PRP	NP,NP
1	A	DT	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	This	DT	NP
1	Located	VBN	VP
1	Customer	NNP	NP
2	Located,XNAMEX	VBN,NNP	VP,NP
1	Near	NNP	NP
1	5	CD	NP
1	Located	VBN	VP
1	Near	IN	PP
1	Located	VBN	VP
1	In	IN	PP
2	In,It	IN,PRP	PP,NP
1	Near	IN	PP
2	Customer,XNAMEX	NNP,NNP	NP,NP
1	Customer	NN	NP
1	for	IN	PP
1	Rated	VBN	VP
2	The,It	DT,PRP	NP,NP
2	The,It	DT,PRP	NP,NP
1	XNAMEX	NNP	NP
1	Near	IN	PP
1	The	DT	NP
1	XNAMEX	NNP	NP
2	The,It	DT,PRP	NP,NP
2	Near,It	IN,PRP	PP,NP
2	In,It	IN,PRP	PP,NP
1	Over	IN	PP
1	Near	IN	PP
2	Located,XNAMEX	VBN,NNP	VP,NP
3	The,The,People	DT,DT,NNS	NP,NP,NP
1	A	DT	NP
1	The	DT	NP
1	Near	IN	PP
1	Located	VBN	VP
1	In	IN	PP
2	In,It	IN,PRP	PP,NP
1	Riverside	NNP	NP
1	Near	IN	PP
1	Near	IN	PP
1	Located	VBN	VP
1	In	IN	PP
1	A	DT	NP
1	Near	IN	PP
1	Anyone	NN	NP
1	Customers	NNS	NP
1	Along	IN	PP
1	Located	VBN	VP
1	In	IN	PP
2	Along,It	IN,PRP	PP,NP
1	Near	IN	PP
1	XNAMEX	NNP	NP
2	In,The	IN,DT	PP,NP
1	In	IN	PP
2	The,It	DT,PRP	NP,NP
1	With	IN	PP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	Located	VBN	VP
1	In	IN	PP
1	XNAMEX	NNP	NP
1	Close	RB	ADJP
1	With	IN	PP
1	Near	IN	PP
1	Near	IN	PP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	Near	NNP	NP
1	Located	VBN	VP
1	XNAMEX	NNP	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
2	XNAMEX,The	NNP,DT	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,Their	NNP,PRP$	NP,NP
2	The,They	DT,PRP	NP,NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
2	There,Located	EX,VBN	NP,VP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
3	XNAMEX,It,Find	NNP,PRP,VB	NP,NP,VP
2	XNAMEX,They	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	The	DT	NP
1	Near	IN	PP
2	There,It	EX,PRP	NP,NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
1	The	DT	NP
2	High,It	NNP,PRP	NP,NP
2	XNAMEX,Customers	NNP,NNS	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	XNAMEX,The,They	NNP,DT,PRP	NP,NP,NP
1	Looking	VBG	VP
2	There,There	EX,EX	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	Near	IN	PP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
2	There,It	EX,PRP	NP,NP
2	Near,It	NNP,PRP	NP,NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
1	The	DT	NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
1	XNAMEX	NN	NP
3	XNAMEX,It,Its	NNP,PRP,PRP$	NP,NP,NP
2	A,XNAMEX	DT,NNP	NP,NP
2	Close,It	RB,PRP	ADJP,NP
2	XNAMEX,Price	NNP,NNP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	There,It	EX,PRP	NP,NP
1	There	EX	NP
1	Average	JJ	NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
3	There,XNAMEX,XNAMEX	EX,NNP,NNP	NP,NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
2	XNAMEX,Its	NNP,PRP$	NP,NP
2	XNAMEX,They	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
2	There,It	EX,PRP	NP,NP
2	There,It	EX,PRP	NP,NP
1	XNAMEX	NNP	NP
1	There	EX	NP
1	XNAMEX	NN	NP
3	I,I,It	PRP,PRP,PRP	NP,NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	Close,Customer	NNP,NN	NP,NP
1	The	DT	NP
1	XNAMEX	NNP	NP
2	With,It	IN,PRP	PP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	The,I	DT,PRP	NP,NP
3	XNAMEX,It,The	NNP,PRP,DT	NP,NP,NP
1	There	EX	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
2	If,It	IN,PRP	SBAR,NP
3	XNAMEX,They,They	NNP,PRP,PRP	NP,NP,NP
1	there	EX	NP
2	There,They	EX,PRP	NP,NP
1	XNAMEX	NNP	NP
2	Near,It	NNP,PRP	NP,NP
1	If	IN	SBAR
2	Close,It	NNP,PRP	NP,NP
1	XNAMEX	NN	NP
2	Near,It	NNP,PRP	NP,NP
1	Near	IN	PP
1	Located	VBN	VP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	A	DT	NP
3	It,It,It	PRP,PRP,PRP	NP,NP,NP
3	The,It,It	DT,PRP,PRP	NP,NP,NP
2	XNAMEX,Located	NNP,VBN	NP,VP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	There	EX	NP
2	XNAMEX,They	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
2	XNAMEX,WIldwood	NNP,NNP	NP,NP
1	Located	VBN	VP
1	XNAMEX	NNP	NP
2	A,Good	DT,JJ	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	The	DT	NP
1	XNAMEX	NNP	NP
1	Near	IN	PP
1	XNAMEX	NNP	NP
1	There	EX	NP
2	Near,It	IN,PRP	PP,NP
1	XNAMEX	NNP	NP
1	An	DT	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	There,XNAMEX	EX,NNP	NP,NP
1	The	DT	NP
1	Near	IN	PP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	located	VBN	VP
2	XNAMEX,It	NNP,PRP	NP,NP
1	If	IN	SBAR
2	Join,Located	VB,VBN	VP,VP
1	XNAMEX	NNP	NP
1	XNAMEX	NNP	NP
1	Inexpensive	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	XNAMEX	NNP	NP
1	The	DT	NP
1	A	DT	NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
3	XNAMEX,It,It	NNP,PRP,PRP	NP,NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	The	DT	NP
2	There,It	EX,PRP	NP,NP
2	XNAMEX,It	NNP,PRP	NP,NP
1	Ranch	NNP	NP
1	XNAMEX	NNP	NP
2	With,It	IN,PRP	PP,NP
1	XNAMEX	NNP	NP
2	A,It	DT,PRP	NP,NP
1	XNAMEX	NNP	NP
2	XNAMEX,It	NNP,PRP	NP,NP
